City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
Chennai,2014-01-15,34.8950413943912,252.78761625695404,13.987517311407922,46.791603642938426,4.308746511590119,57.41379502460496,36.85854128065364,55.00393213561212
Madurai,2014-01-16,104.83409378180988,344.3833114837355,121.46635852602705,51.66870503829409,8.267114045522497,87.02142197787964,41.25526263993628,22.89174429968582
Nagpur,2014-01-17,181.8701083987649,333.0414224597471,115.76976005668763,85.82469775279819,9.669074769217387,20.954390926034655,27.721321889492867,24.999876545358646
Howrah,2014-01-18,170.70144682925385,382.3000501387258,98.19740654942206,25.337446109916783,2.661924085496096,68.03931484112525,22.348856906721362,37.74385955318837
Madurai,2014-01-19,77.11005181683456,222.91595882551405,107.18776842855786,39.037496871401586,2.37651176779232,97.05192857386841,40.42716677671101,99.59285520356306
Dhanbad,2014-01-20,143.2167589935169,31.036308423815516,31.3760678418872,48.02516749198497,3.2329442887438913,13.42092367756144,25.547107644334723,23.166029406525208
Hyderabad,2014-01-21,29.412791214984313,232.2587306938974,25.782835611555974,20.449379541286362,0.2826207982750567,18.51930236327481,17.206519718512656,34.812391170682204
Delhi,2014-01-22,139.13166411660276,377.08414593367166,99.59753597890281,96.44725556935201,6.975895741893832,82.697545616336,28.201384783970333,23.295576293353342
Varanasi,2014-01-23,135.03418852335102,125.87181799231656,136.90936777667974,81.93474877967084,4.525836728708036,73.97120676505553,20.50084079547783,31.557422881620766
Hyderabad,2014-01-24,189.3751784223451,269.6715361814247,18.042017181972657,44.175385514343276,6.9693163685657105,78.13146222838479,42.525057665984306,62.85189804784995
Varanasi,2014-01-25,194.68087498315268,324.0097028599204,127.64739805295223,23.35733222795742,0.14201148574102027,20.171897264999863,19.528090213414803,62.03998367048487
Howrah,2014-01-26,166.88970559470798,133.1208551425049,39.44814560569429,63.054764570311775,8.235021481883937,97.0575986362926,25.821360005260217,22.737656871123537
Chennai,2014-01-27,98.5385257132966,200.2966193787799,105.32886558402214,39.662413376609976,1.4236012244376965,62.47135033086573,27.440856186043526,78.53967958591055
Coimbatore,2014-01-28,60.57323358851763,74.97131432276788,98.71355331545902,72.96932890237397,6.3320105789711425,26.251743332106535,26.08854335847452,41.765473159089595
Madurai,2014-01-29,268.63637914703395,145.8033252935809,10.452339150843816,37.258471201159814,7.165751969537467,57.547028738618856,33.7055059708231,38.60501852166985
Ranchi,2014-01-30,180.6280875118823,340.6834934984769,23.893698462614594,49.48910661245572,5.0020388596101695,26.57609932158051,18.96898808586942,93.78966022492881
Mumbai,2014-01-31,188.45095544839074,268.51853901049833,102.22854261066036,19.98073177627237,2.6095280407636694,10.180177646792396,39.80502782210338,66.0876238767046
Hyderabad,2014-02-01,274.80028789262605,157.16616508881148,22.797244395769848,6.785334220504469,3.2137862531253325,65.08221292089493,10.521547339696625,99.39661308806541
Vijayawada,2014-02-02,49.09508504418751,166.93030509763372,99.84871432253057,37.29773603720848,8.661629224894183,31.644269459107836,22.263512883871723,24.84836851798007
Vijayawada,2014-02-03,156.9558011014397,118.6383512788827,40.17165830001332,60.29996517035946,3.2231659419067666,13.900718720145079,42.68897783815469,56.27590389782895
Dhanbad,2014-02-04,279.1123509219006,189.19666200423094,72.18310250320869,71.36429490707266,0.46716764780007713,46.209844608977676,23.30444208472905,72.37030532560894
Visakhapatnam,2014-02-05,61.37922126983018,355.13435748390276,125.09578136627633,18.704170679035336,4.903581994282359,21.16083454279333,39.331454752855265,30.929511112105423
Raipur,2014-02-06,196.0128890200956,87.78402513750372,38.31036057075764,41.04026789700735,2.0550241544581405,26.66920612132407,18.204974017336987,24.453409799731016
Agra,2014-02-07,192.09450609856268,148.90423046771065,25.8640194215681,72.41816641364275,4.5278112826737,81.65815218312797,11.542614461979717,43.836755162185426
Nashik,2014-02-08,142.85575018372535,312.3815093691706,139.16370634814965,43.84109299678714,1.9074734835977982,33.08848407405986,17.767320580023878,88.69246188374373
Guwahati,2014-02-09,174.37141704286717,377.6804897554125,89.39876540582348,92.29512367652073,6.108254514313333,59.27588259744649,11.534223528604688,58.332389280563746
Ahmedabad,2014-02-10,53.13964174886902,200.2122076922303,28.105367912607967,69.3023294203983,6.421404554654678,32.022218695264314,18.099982077974854,33.35837216913045
Howrah,2014-02-11,184.21060238807218,243.6497712806154,70.4634531491695,28.90867949395604,0.9755798124079219,25.175629849310283,41.05543079093863,83.26468252792432
Ahmedabad,2014-02-12,242.34374122095576,88.65039199680663,135.7038506220671,7.768440178872602,1.0224444475563412,87.48333135047329,40.24507475319668,96.55870394592912
Jabalpur,2014-02-13,64.31675265515199,226.21375146818878,73.27991076073536,73.98880034635036,4.415857931416904,57.12917675007232,20.999222192816593,23.1202873282475
Dhanbad,2014-02-14,121.9789608202607,380.98061182543796,34.68403335672295,89.78750836298241,2.245579272494512,14.63701784416097,40.53395904897386,81.6299379601607
Gwalior,2014-02-15,84.46807326279898,333.6816551062272,13.226437703913003,16.858128501678923,5.014122428546424,17.406930360520192,23.269141003648897,43.50655211338403
Amritsar,2014-02-16,221.91493627362195,327.5991788877619,22.78909773692305,78.29929970777593,1.4641646072309165,11.820929150887073,20.149779735687147,96.36611643331152
Delhi,2014-02-17,111.6162734422226,290.7901752701433,104.5282233356,17.34580197773981,9.090837181027144,69.9389588404656,21.804052485700606,98.54346037844857
Amritsar,2014-02-18,69.50431181040844,89.38695861930954,97.8934576944643,67.48030478975039,3.887735669884523,51.128629935814246,38.352290539628825,56.92437461043838
Kota,2014-02-19,293.24760507846014,291.0333882944549,135.77544373228096,73.95999264326144,8.312210035820245,98.61785739611302,29.120495055512016,41.09807670999196
Kota,2014-02-20,80.34884816221668,234.86983082417453,50.9454613698893,31.373276576612678,2.776117023798317,18.57657375486,11.48095632035623,28.43690135790058
Allahabad,2014-02-21,219.61331941764274,219.90733147068516,75.28110813184526,74.09116812283304,2.0225071101070777,19.192920187635757,38.74384656807676,29.689464833352865
Ludhiana,2014-02-22,71.08641280682122,373.2249760564827,127.46771145901839,15.873249243686582,0.3177087944714846,94.93501030587454,12.255171400320066,66.86212603917788
Jodhpur,2014-02-23,88.85902171499404,78.16167058737827,66.37501794591147,67.64689689308757,5.468515369943038,13.221161795268811,26.500854628870428,54.26376885497784
Bangalore,2014-02-24,92.1036680094643,367.5654917095731,72.48878031012802,98.40695880266016,8.801743894026464,19.167926385945137,39.18097426573576,44.8362306977879
Dhanbad,2014-02-25,157.980800802833,330.6728092438669,140.908802534484,89.87508157723748,2.2639137858872873,70.15977720176474,37.18739847280772,29.012271636901428
Jodhpur,2014-02-26,206.88412079466988,316.30162914971567,59.31972915657058,23.11154600684593,7.720115497289508,75.44714180068519,28.386271417377383,64.85824186066648
Allahabad,2014-02-27,169.88262294088364,318.1451321784864,129.52336758934243,68.32914732329623,5.877304423797141,60.10421033257335,21.275484162972468,50.32961717727854
Kota,2014-02-28,96.78064857416533,299.7678000867417,43.347276199481506,58.28725963041914,5.856173121924924,12.79050840253902,26.67574723635586,55.69675879029229
Bangalore,2014-03-01,143.98825547829662,73.03593747261321,111.97090558183136,22.97772338266953,7.238535587053376,99.38420491200154,17.70525827164898,44.097736006872665
Surat,2014-03-02,142.67494983363298,266.24224021193226,121.91101864104084,86.56642595890051,8.123774861181799,52.905236553235774,21.17300032116539,27.51098147363491
Patna,2014-03-03,67.40384878570015,126.73692105015141,71.04866646856718,67.4397870682642,9.726983656006619,69.38438933514402,26.104356844415797,84.12001080740531
Chennai,2014-03-04,162.67011626459174,76.98327073619387,139.5384807939542,73.15383638579476,4.083431272093864,88.28568692834975,21.338627174973688,88.62828292903993
Varanasi,2014-03-05,223.7252136699072,246.94861815133186,42.4257403264147,52.4954098217035,1.9097204823046394,76.65411958797449,23.39132520649167,40.368565015744025
Patna,2014-03-06,283.452306413938,278.54850630136474,108.42850885437653,18.672220294229213,9.581184332539253,57.959845117248264,14.894067684516209,52.833280741693365
Varanasi,2014-03-07,250.48457670885568,239.9952965815351,100.09631773818687,76.82070279863343,9.676805639770464,26.09497434015227,24.577963656782565,72.58220398282134
Howrah,2014-03-08,72.66573074193408,110.25051010035303,121.83489939277435,61.08463316650659,0.37473363943903837,67.31423808325515,35.94099164213219,22.96018251088907
Jabalpur,2014-03-09,259.3968201760482,160.33502255132137,91.54615093931173,9.806775850464387,9.880917367665223,57.999608191761716,18.133164097538923,37.645947304949146
Raipur,2014-03-10,218.63159902302985,289.2503027738548,104.69525770972572,68.36143356812224,6.314821490070606,60.914831990243954,28.67949931897712,86.60071657668381
Vadodara,2014-03-11,94.83144482619059,358.47565724402176,15.870894022971191,91.34066160857539,7.473774633347669,66.51053184881931,39.087265271959716,71.78954036977308
Hyderabad,2014-03-12,163.3250229729285,92.11915896856895,125.21500942003529,86.0411656230788,1.9771219759101737,40.28629171679749,18.269280488803744,68.1147470956586
Allahabad,2014-03-13,187.82680429020928,175.87423381001727,122.10538674872954,82.53469351635734,1.874076208205571,14.398750193634559,28.587897701075345,81.83937584388985
Howrah,2014-03-14,209.9417900526875,83.58990671142377,67.02160607516525,74.99447141446537,7.364437872368515,49.65152751348827,19.19766325025441,22.975162352478105
Visakhapatnam,2014-03-15,159.16790600073276,200.50714177527314,35.81521336344245,90.92632326765595,1.0885214391403886,33.05418699048302,19.46132950461641,72.05887123853327
Ranchi,2014-03-16,199.1658476483032,368.6135522344633,65.57472887689065,64.37239098431965,0.13091881959502408,40.18973456168532,41.78150305648075,63.69695833220113
Mumbai,2014-03-17,33.055152924860415,362.4613328486607,146.1080502540682,39.620493744732634,2.834171955373201,39.57130534160277,20.462495700466143,99.44981330537011
Surat,2014-03-18,230.16785057248063,301.0954092426482,42.14773900103577,32.88211044255034,3.4049563163489305,21.859423933715227,27.256062190195703,61.018340172803775
Agra,2014-03-19,125.52440347282887,123.34755492815466,56.28269944454756,73.30905933503476,5.673942460664342,20.039247091482757,40.13963472334659,90.38357716164455
LucknowUntitled document,2014-03-20,149.08795264446232,293.76879371643685,42.43475607623473,23.195033461884492,5.865318320832239,66.18167559097043,24.199083900016255,94.7294732163592
Jodhpur,2014-03-21,30.04255254240973,64.61686139374797,104.52781796760921,94.67431571754857,7.177690114547985,29.704527115946828,44.77786690274337,79.99601412452057
Chandigarh,2014-03-22,205.62431615677755,173.06831130775822,47.06122267632467,24.8549868142126,8.2447206827759,22.478210070390045,19.490647228060613,64.52250933049393
Chennai,2014-03-23,152.99896071228375,245.43159908535296,31.264000148529952,34.939875270527395,9.333034825634206,91.30880231851522,14.742587037729972,80.1402264635168
Vijayawada,2014-03-24,78.74070834279381,34.86033969306238,92.20623439926027,94.22676590059547,7.4094851247677145,72.65300110956483,35.85671690450799,22.98571592080811
Srinagar,2014-03-25,135.56256953897838,131.27614167193033,37.46333017419447,99.11421423138029,1.3406683673281017,19.066299580103063,41.10955701591652,79.57479660326888
Mumbai,2014-03-26,165.7697253606901,199.31313963730977,131.5699386471929,80.12830993458336,9.82372732768295,38.29403435267359,33.202543055829146,25.407036619671768
Vadodara,2014-03-27,45.20687151066977,327.71437674808067,135.20155539918346,92.31059927288683,1.1509996918027228,64.68165395949882,34.547781557356814,61.29965322308736
Guwahati,2014-03-28,157.0710146496142,187.56093111695836,110.11943686934707,90.49227850376155,8.177819600700076,64.62088284259862,20.655091738515544,37.052097865482594
Chennai,2014-03-29,264.7916766168331,299.1488665706424,56.04955583800321,61.500417318051205,6.268667492174832,48.03667139202021,34.490926115735746,89.8307849104908
Varanasi,2014-03-30,264.6748853537365,309.9030915460387,34.657687567049734,31.695116992937947,6.881081532765094,96.7344372882834,39.286712006379574,51.22765156396844
Pune,2014-03-31,108.63870525534173,92.72483218083946,76.73490763478942,84.89110893205023,8.901109069914199,66.33421209823788,13.430597101874318,66.26545001542783
Howrah,2014-04-01,87.725049440761,43.10206452464638,27.609380146915704,53.86451713083349,3.969516524273467,62.09328328707885,33.602714641320745,80.56504903504572
Bangalore,2014-04-02,75.52392296503638,44.01329482914602,35.66653663411005,76.76640898989312,4.264172648320408,34.553004107614456,32.346832661362654,71.94829440941228
Pune,2014-04-03,292.9898770895964,118.70226789019343,39.564064896619016,57.635739108835594,7.809478264368771,95.70628026955856,35.97846379846137,69.37793151005954
Delhi,2014-04-04,204.9558667495602,139.69973211787746,105.7139991574797,86.48945376207303,2.489295407891882,95.26638066446387,35.70440576815621,30.01297057744697
Bangalore,2014-04-05,128.3971984787181,126.60521049030689,57.854039743701726,68.88080757170259,7.237987434301262,98.83496209293011,23.86367270593412,27.077190770528947
Patna,2014-04-06,253.3090837621858,240.51740417187304,107.36839104118171,22.82707398841574,3.492756714151802,83.12792764544623,27.27680652006049,88.04703891537663
Visakhapatnam,2014-04-07,94.67258712261751,389.3456782207913,122.62308627124942,27.90610824781364,9.642143901566019,51.173338092411974,18.575643431353555,58.78528590612635
Jabalpur,2014-04-08,297.02728805258084,274.1819188133917,133.32826887663015,86.1445413171289,7.89837186762596,53.348218887338504,19.613810348779673,92.33852487538898
Varanasi,2014-04-09,150.3246549402172,376.3805756763687,19.55620307328349,96.56841239526743,9.18398318644266,36.0421945523009,36.134242163114415,21.63417384502661
Jabalpur,2014-04-10,185.40406933303103,267.01617651707966,60.55109198156347,72.30723141889045,0.854531387298899,61.163894725163864,32.238660962692194,86.45539805277528
Madurai,2014-04-11,189.92655031952108,351.1988334695885,14.534447193118321,89.54469443936657,7.591053790180675,13.39597902835012,43.90781214687554,92.42476609997144
Jodhpur,2014-04-12,264.6633591880936,111.21789177208618,105.47895028653275,38.64186180555687,4.542606738583874,37.1163464690039,37.510793793877006,81.68880027741359
Amritsar,2014-04-13,250.25714629437329,321.8199961489225,102.27136708300068,96.80918311505924,8.169180092874692,41.727125114480785,17.50018324870702,97.21268842528764
Bhopal,2014-04-14,61.81653363276331,42.59127760703379,132.4577760824585,65.55908738183182,6.0562448486459255,91.02224821003632,33.31562933611825,37.34889261475722
Kota,2014-04-15,32.335925850111735,312.6577770017385,36.80991129064088,86.33080784283572,3.572489953831583,74.2375484186024,17.123212805707368,84.27532732347571
Ludhiana,2014-04-16,75.32604130942806,71.59104088634624,138.93913762361564,6.692856810335268,4.919183126984883,30.367049192302677,11.74692183099123,72.38099281192507
Pune,2014-04-17,190.4137753720911,388.06700882014144,63.478718400487566,66.87075196983295,5.568470616203623,67.90303774373669,19.384141430622492,62.64016101333257
Bangalore,2014-04-18,134.5463965937376,195.72158096584465,22.68179245570602,5.898734876461783,6.764920807580546,51.09685449939187,13.33677230512263,84.64629059129656
Delhi,2014-04-19,223.25276193747786,284.46969086571096,42.731538166599,75.98478372262736,0.34043249239066814,81.09801644335796,24.009556009825936,71.9918173988416
Chandigarh,2014-04-20,295.5398667681695,306.3121064766804,131.03204509051693,49.945901001675075,9.760623537259319,89.961401852323,39.61268136812195,43.68246701135494
Hyderabad,2014-04-21,65.76608089437097,370.8652100356256,19.06326085278576,20.340851298377075,9.857707032080722,98.52988728511745,30.109128527881158,93.5374437578327
Ludhiana,2014-04-22,84.98033346480904,127.68496277054432,125.00594031789669,97.19047079090583,6.223271835225896,27.186757368122787,32.13417503817878,32.49366781749507
Ranchi,2014-04-23,11.898282315114345,260.4280201107023,27.60563412978098,20.23348980962251,0.419901871977829,61.140884931988914,10.017618985553609,94.70135670680862
Mumbai,2014-04-24,203.8994621451061,22.47599800558897,122.244623008215,82.80792940836196,0.8044489543842458,13.051237004390156,41.223470435145714,24.37398913540435
Kota,2014-04-25,30.00868065825403,61.471788846287275,54.82580306379521,34.38947872188093,4.785070212344111,32.90439951224838,28.28970531047186,93.73001153607609
Kota,2014-04-26,207.4184273485758,114.43772932334033,51.90502937150125,41.485391522185616,3.1216111129582704,19.50242411272336,18.167059838918554,38.23095988984762
Aurangabad,2014-04-27,111.9509108474192,100.77592286941086,40.18162646345703,41.506584987121364,6.562678162375184,22.777613476255546,37.68327804525446,62.75699929280214
Amritsar,2014-04-28,201.23953823089118,315.50505515432025,34.43810804018274,66.63829497559539,3.078170276448433,77.88132938418725,37.37589462626347,24.510079773757482
Nashik,2014-04-29,267.64120879749765,168.7125947502694,115.69226902349425,10.3535654522749,8.325532492091812,59.13778987139991,13.84459155310395,36.8530809802169
Dhanbad,2014-04-30,34.67988269766104,150.70295530865593,66.34688472117914,20.06983047095752,7.906060332142669,47.11964994961976,20.12738944237131,76.39746232575591
Bhopal,2014-05-01,180.20710717636607,372.2043995365642,38.84140793804602,85.08135243773239,8.935384795065508,13.297992598977189,27.85648666368459,40.603152816950825
Delhi,2014-05-02,63.05271678651376,211.60851152399624,98.9978409814229,69.79791229786512,9.838141126673298,13.248378988354554,44.255370606118596,26.190563633653312
Madurai,2014-05-03,236.9492586835958,116.56014768502573,121.89577707705517,46.78515221114965,9.341145781415456,70.37843643897696,39.11225958206139,47.902832654308895
Jaipur,2014-05-04,280.7082442666326,330.7026578495502,12.483507555421733,95.83047960484424,0.8987168554672816,98.54284302944491,23.924991509733545,84.27895965471814
Kanpur,2014-05-05,76.75282025954239,171.69974487533727,65.6205927777718,14.563719683486978,9.787073451695061,82.6596130912354,21.541346265460383,77.86355780066992
Chennai,2014-05-06,244.1333108546025,70.47612757825858,116.63999762802256,98.40672606035204,9.782798523168381,26.77113777313329,13.5209179062406,98.09310830735045
Bangalore,2014-05-07,277.70380499403024,257.5841594301821,62.7192166691746,68.37365825504892,6.8526033749518644,38.120767414025245,35.10194271381688,29.321926214191674
Kota,2014-05-08,119.20968147099168,216.2441217161662,125.57776540814572,10.429949033778078,5.215781020831153,89.85821319104225,25.583266059246455,34.363239149873564
Solapur,2014-05-09,289.0532259381487,379.708004734593,76.53826785729966,78.24692517438726,6.484881942382743,96.49664897538125,13.980319007957391,66.74117178502837
Aurangabad,2014-05-10,236.06595118283556,152.4360099997296,118.1694834239038,55.253435838577715,2.9929061246445885,94.92538356664024,32.90859899488831,27.321437522732303
Patna,2014-05-11,69.64314350041988,311.4015221814536,112.11897187247597,52.31742647827356,6.573048006194949,13.2516960401149,11.105246777796228,31.75417060710112
Nashik,2014-05-12,134.007351445136,214.53829351515347,124.76867571286328,14.106794109952927,2.4394619280021606,34.479730817797716,39.54233786160752,70.88466752013304
Visakhapatnam,2014-05-13,121.33183730629261,189.50741320875005,21.25944957437989,94.23525986759789,5.742184637095055,17.74802865107739,18.416901838355326,26.60180878501553
Jodhpur,2014-05-14,237.02027898126653,159.87162757398968,56.007781689641696,71.98262004951489,2.8212797445993374,51.028602799130915,29.928024253348656,78.0180856921686
Ludhiana,2014-05-15,20.549195869995486,241.89550599196,37.08820179490031,85.55364144476755,2.515116773266531,81.75077529549522,10.091219955198348,29.667480001042552
Visakhapatnam,2014-05-16,170.2909815371885,389.41292809393906,145.24790291484035,86.90942881613513,6.877628255804149,82.83880257495807,32.92476652187975,74.92536914227694
Agra,2014-05-17,191.97749754464996,300.5959009447889,124.2600252535612,17.111879759000537,5.566306613846719,55.22262165878514,34.35871311921499,42.683899684634774
Guwahati,2014-05-18,267.84524528369116,215.10628888131228,28.134270906512587,73.46911678226678,6.439132519293652,33.87292230999303,20.75130878170897,78.96942330541705
Pune,2014-05-19,203.1723605613573,224.25273952233596,101.09148463894766,27.9522801507468,5.730099209495994,22.876319360409468,41.63387592770931,64.96016466972357
Madurai,2014-05-20,98.63378286460112,274.85744584102724,118.22747048670067,73.79615400661,6.854464842481817,96.6842195818794,20.396506569948677,25.452934574586035
Patna,2014-05-21,55.46017025509507,115.94846805982084,26.103511448334547,93.82118875170354,7.102379126224233,99.72662257311744,43.610948271162535,40.19494024174723
Bangalore,2014-05-22,50.96412696408983,344.72944218742794,70.86179510044602,32.36008293797383,3.2544842280694164,39.94003478929574,41.3263818934866,67.5525909149602
Dhanbad,2014-05-23,130.45515640237903,352.00348463093644,60.821198011454555,61.47777505939869,8.117003972895102,79.60834709920522,33.8585299687831,67.61196283530056
Varanasi,2014-05-24,267.57946734549614,306.3077933869723,90.94346535458494,92.70555939953324,1.3831273331917417,74.79287228031936,12.76941370091938,47.30851900684812
Nagpur,2014-05-25,290.6471078518961,87.53210707881388,54.43041351108052,69.69794017374616,6.490730789994415,20.033907556697994,16.835870931731744,84.9347132315742
Pune,2014-05-26,243.84089566206902,270.00497080611086,58.323364685140625,33.45621217978916,5.923474172568429,77.73655410376871,13.900560364083237,24.07899658007721
Raipur,2014-05-27,37.878434604289275,383.29162658237266,107.74478748937051,76.11859309748877,2.5181237819188627,79.03106353864933,31.388195413278886,91.60542836281941
Kota,2014-05-28,235.40514778811982,178.82351717672975,66.38108880456954,30.416658130408944,6.174395263085711,51.08121784740542,24.001981977545892,32.62503743133024
Jabalpur,2014-05-29,130.72380294074878,376.7698935338481,101.70770332423128,61.2371431442695,8.261360419506067,24.436425031086223,23.864873268446857,70.27907902924211
Delhi,2014-05-30,98.14248571081524,166.6223187089029,34.22059425579836,67.95461523097609,0.6378422953345426,83.70950078720014,29.81344332942341,62.28156804565597
Visakhapatnam,2014-05-31,212.49844561656937,132.7866200287413,17.3424386570829,52.603622196741455,5.66646683253434,56.68636711580698,27.061022195472415,66.8772391314921
Patna,2014-06-01,92.78722800636147,219.8008028376451,52.37677293186605,72.99173028458033,5.169517351384894,89.2191786029777,17.425561447452562,73.58061303458547
Ranchi,2014-06-02,164.20123566890578,380.4720905258651,133.5973571890023,90.72420366196994,5.226221467433855,91.53267226954617,39.785707982203945,58.849513913720656
Vadodara,2014-06-03,240.47419034833717,118.53664699529361,59.75814996051258,85.4377905223075,6.688866945163471,95.05948719503237,28.369072749611952,91.13110092997039
Allahabad,2014-06-04,204.59884417858524,239.4840843203367,143.6027491785009,69.38559643529483,4.300767225521667,73.26645764964255,36.971342837552584,92.70195727438895
Bhopal,2014-06-05,198.31315051349208,188.34180128862266,51.34760979995756,68.26041842051998,0.4542208545650277,71.3146811348809,22.397497377414776,35.94840639163919
Amritsar,2014-06-06,206.018898651501,258.5702615314116,146.68000772980793,70.87155992189133,3.1617201731390483,64.41062650713222,23.199005203076865,47.9308163646851
Pune,2014-06-07,242.56198007162146,219.475523664645,132.66079325938753,17.563415559827792,7.287156336887146,71.7055508859152,19.977138408362944,42.37784234042905
Ahmedabad,2014-06-08,292.7911835856181,252.713973516422,17.368712979132233,51.81220549671475,0.3298753208777015,72.27932364964866,13.727444444385352,80.45066964346182
Patna,2014-06-09,216.48579837822786,297.5534633523969,61.31890699837179,64.82697872322149,5.9590776543214625,30.786077151646822,44.53571657529018,58.96197947726129
Jaipur,2014-06-10,203.14595651096622,93.0706019007531,46.43451449456013,58.944118448405554,6.086454183410447,52.46109746666001,14.597263720558153,73.81688686746796
Chandigarh,2014-06-11,233.10920316842612,156.51192885507317,141.0302062352458,45.46949803902301,3.573144968470213,43.115856564053395,33.62926500407381,69.43494313872364
Vadodara,2014-06-12,281.0604927370119,380.3630188955516,20.150305044069604,42.8145744438008,8.425131332936708,22.55614883079524,39.490073968604776,58.174957241803554
Coimbatore,2014-06-13,257.55104846837366,316.4652821398197,50.632248852279496,82.00424142374922,3.963177065498559,16.16760894786419,25.146303289764553,90.75149427534701
Dhanbad,2014-06-14,134.58239440994265,151.73308925157338,71.86576781831712,31.628080065799438,0.613918672483194,59.046250348203735,18.430580200940334,63.48618993051966
Kanpur,2014-06-15,295.13690427575125,188.8748315904708,30.326449749355564,86.67358980340317,3.094319253539489,54.423613833325035,30.89666550419427,26.527631721323594
Vadodara,2014-06-16,32.27062239774015,167.1688081654694,35.74962187871648,23.918040522359405,3.0006774326890167,63.98246763728,39.835342248362124,23.135922005840506
Visakhapatnam,2014-06-17,100.1505983471639,223.05617125383498,86.07150501186261,71.1497616475281,4.852898824867592,55.37729574414832,29.191796165650885,22.020545532964164
Vijayawada,2014-06-18,17.35379098141837,139.63573693553678,37.79963101323422,24.384381150722962,1.525930942862747,27.21669480028966,30.086580696451584,56.90302747297082
Guwahati,2014-06-19,111.64181322923834,235.68734786760032,18.39902851767739,71.0222747784566,9.463550772768402,71.32473467598572,21.920768922629296,69.70904534676743
Madurai,2014-06-20,212.78495734953566,178.4154002696175,10.509510768899048,84.93676828907347,0.5422694187598419,29.239150886111716,32.89133838329985,48.87520367045295
Chandigarh,2014-06-21,238.29391640844906,179.38502937161752,27.64540683412993,43.31613925581738,5.806764379795286,67.48837693282529,32.287315833436146,72.23483003323794
Pune,2014-06-22,34.51409625452976,102.95250108533352,17.27740480065342,21.353333646645414,0.7720320930078486,63.112286720401805,14.2801206845469,46.057098538096
Delhi,2014-06-23,113.68000034287434,383.82833279291054,91.16410750185199,69.5475035071467,9.348989277683138,77.71607042295018,33.127614189317285,72.2866851150053
Jaipur,2014-06-24,100.31599911365949,162.99651299012953,25.71406813698286,36.80191132375281,8.406039250288256,85.75668012742445,30.688990410428882,74.78664522113748
Patna,2014-06-25,20.854650680566532,338.58887229041727,20.82439500420912,77.56312082105913,4.08680493752451,55.45414268318099,28.56675585721679,21.40266748053825
Guwahati,2014-06-26,227.47887033072254,96.71535200458213,62.10991928245943,57.25722725030976,0.17659400526537333,63.354446266586315,14.66052103642393,84.72896319381543
Nagpur,2014-06-27,253.3725101032039,232.11512879042644,42.703680368555254,36.74163050685315,9.008148004140146,71.22527137464209,15.2588529428897,65.07162903804449
Chennai,2014-06-28,49.191914207293806,60.35354493290334,131.43586493894216,8.557554766976896,7.553226100335735,37.65041451048765,21.635454793459154,52.7908163444216
Kota,2014-06-29,10.609826413547813,333.36202963788304,83.04581899387689,41.139245891046684,4.630008827555014,46.08489801374335,12.201118407163815,92.73153191531682
Guwahati,2014-06-30,50.35271555752847,326.012213111286,95.1484970764433,57.75093928101903,6.347104827113513,32.70475976284736,18.881991933159263,69.06055343133868
Vadodara,2014-07-01,292.1670629907075,45.499609146519916,48.18992999704758,82.78294018773646,8.121013797869377,77.26535255570138,20.007603006167272,92.69669771921204
Patna,2014-07-02,179.29574489211626,36.265986072137885,91.89169801012619,31.641405637733097,0.7849375728669794,81.42098458031803,10.408825727086338,85.54870781989956
Kolkata,2014-07-03,129.00697047487455,91.22950486821335,125.94289105622154,5.4894882671511365,6.845133424147241,16.05822935141349,29.638685346606497,68.88178628767186
Amritsar,2014-07-04,225.62144993640442,64.86043676878148,31.680754335178232,98.81425856703349,9.209537174464218,39.58633271722161,31.179373815520375,23.04658534751119
Kolkata,2014-07-05,150.06162107765675,216.70846789290144,22.0564850175616,49.1971196619613,8.875389240117673,11.567987809077948,14.966604201914,81.68927899796958
Chennai,2014-07-06,159.1561201035496,395.9966945708355,82.69322627867419,15.627950438928757,8.202170835795435,62.726198077127215,44.64170797592853,24.5472412643716
Guwahati,2014-07-07,33.90460598973122,121.7901146739141,127.29316028212162,54.637583698292616,5.223847949160601,33.47922816551706,29.524534423579066,87.03138432482653
Chennai,2014-07-08,113.86526378199548,187.76169688619382,38.302757117075004,69.01296986266395,5.337529443356244,55.970545660803865,38.25191444401113,34.228057413328855
Visakhapatnam,2014-07-09,118.02258606396083,399.4291248521484,37.32489622870005,24.227217218156383,0.5262501193358275,91.35555202181412,29.466179888532608,78.63605963394457
Mumbai,2014-07-10,192.65266233556628,261.9612169280047,84.67492587190836,16.769439874563638,0.5206432911545535,84.38048941733983,34.04397296555277,61.62316534583893
Solapur,2014-07-11,189.17795877420994,35.38119891002822,95.92160196709904,7.688684831709563,9.187050479368885,72.08437544131581,34.16824223160727,84.86836773361361
Solapur,2014-07-12,24.088724061203056,109.38911667117972,69.75293284200714,83.17315147877443,4.957998058795235,37.90940904695094,20.753839326346025,38.2666989117745
Mumbai,2014-07-13,113.81162314346736,210.69872583696264,135.92666570701556,6.495306091211698,9.687023498091746,61.793003701433925,18.43200004280213,23.314000739163934
Ludhiana,2014-07-14,32.861405764069744,202.7030746502101,60.29994074294187,67.38081330829348,2.0142925931100852,32.88142107489063,40.920739390635305,67.23214634048104
